"StudyID" "SiteID" "SampleID" "NumSampled" "SamplingYear" "SamplingMonth" "NumberSizeSpectrumMethods" "SizeSpectrumMethod" "YaxisParameterType" "YaxisParameterTypeSpecification" "XaxisParameterType" "XaxisParameterTypeSpecification" "YaxisParameterUnit" "XaxisParameterUnit" "XaxisParameterUnitSpecification" "NumberSizeClasses" "SizeRangeMinimum" "SizeRangeMaximum" "Slope" "SlopeConfIntLow" "SlopeConfIntUp" "SlopeSD" "SlopeSE" "Intercept" "InterceptConfIntLow" "InterceptConfIntUp" "InterceptSD" "InterceptSE" "Linearity"
"StudyID_85" "SiteID_537" "SampleID_2321" 1 "2012" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "4" "0.005973565" "12650" -0.676 -1.471 0.118 NA 0.189 1.814 0.213 3.414 NA 0.381 0.87
"StudyID_85" "SiteID_538" "SampleID_2322" 1 "2006" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "5" "0.005973565" "2737000" -0.862 -1.653 -0.071 NA 0.152 2.136 0.153 4.12 NA 0.381 0.8
"StudyID_85" "SiteID_539" "SampleID_2323" 1 "2012" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "5" "0.003019798" "15065" -0.825 -1.229 -0.421 NA 0.161 1.423 0.538 2.308 NA 0.353 0.934
"StudyID_85" "SiteID_540" "SampleID_2324" 1 "2005" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "5" "0.022433729" "9200" -0.905 -1.599 -0.211 NA 0.192 1.233 -0.179 2.646 NA 0.391 0.852
"StudyID_85" "SiteID_541" "SampleID_2325" 1 "2012" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.002783154" "8441" -0.882 -1.562 -0.203 NA 0.165 1.318 -0.019 2.655 NA 0.325 0.765
"StudyID_85" "SiteID_542" "SampleID_2326" 1 "2012" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.003019798" "32200" -0.691 -0.893 -0.488 NA 0.152 1.489 1.037 1.94 NA 0.34 0.957
"StudyID_85" "SiteID_543" "SampleID_2327" 1 "2005" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "4" "0.022433729" "5750" -1.001 -1.929 -0.073 NA 0.221 2.056 0.393 3.718 NA 0.396 0.915
"StudyID_85" "SiteID_544" "SampleID_2328" 1 "2012" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "4" "0.022433729" "18400" -0.798 -1.434 -0.162 NA 0.202 2.006 0.724 3.288 NA 0.408 0.936
"StudyID_85" "SiteID_545" "SampleID_2329" 1 "2011" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.002620144" "26358" -0.945 -1.476 -0.413 NA 0.153 2.186 1.018 3.353 NA 0.335 0.859
"StudyID_85" "SiteID_546" "SampleID_2330" 1 "2009" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.003019798" "3161" -0.862 -1.369 -0.355 NA 0.178 1.844 0.941 2.748 NA 0.317 0.848
"StudyID_85" "SiteID_547" "SampleID_2331" 1 "2011" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.002749119" "44206" -0.923 -1.332 -0.514 NA 0.149 2.912 1.971 3.853 NA 0.342 0.907
"StudyID_85" "SiteID_548" "SampleID_2332" 1 "2011" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.00262159" "16399" -0.96 -1.438 -0.482 NA 0.157 2.739 1.736 3.742 NA 0.331 0.886
"StudyID_85" "SiteID_549" "SampleID_2333" 1 "2011" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.003019798" "111734" -1.045 -1.467 -0.623 NA 0.141 2.646 1.591 3.701 NA 0.353 0.922
"StudyID_85" "SiteID_550" "SampleID_2334" 1 "2011" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.002684127" "69476.4" -1.046 -1.378 -0.714 NA 0.144 3.02 2.225 3.814 NA 0.346 0.95
"StudyID_85" "SiteID_551" "SampleID_2335" 1 "2005" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.006322485" "7335.183156" -0.931 -1.337 -0.525 NA 0.176 2.485 1.707 3.263 NA 0.338 0.91
"StudyID_85" "SiteID_552" "SampleID_2336" 1 "2012" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.003019798" "298034" -0.664 -0.985 -0.343 NA 0.134 1.804 0.933 2.675 NA 0.363 0.892
"StudyID_85" "SiteID_553" "SampleID_2337" 1 "2012" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.003019798" "34454" -0.631 -0.89 -0.371 NA 0.152 1.742 1.159 2.325 NA 0.341 0.919
"StudyID_85" "SiteID_554" "SampleID_2338" 1 "2012" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.003359726" "6325" -0.796 -1.424 -0.167 NA 0.171 1.69 0.493 2.887 NA 0.325 0.755
"StudyID_85" "SiteID_555" "SampleID_2339" 1 "2012" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.003019798" "5755.2" -0.697 -1.289 -0.106 NA 0.17 1.311 0.192 2.43 NA 0.322 0.728
"StudyID_85" "SiteID_556" "SampleID_2340" 1 "2012" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "5" "0.005168204" "12650" -0.628 -1.159 -0.098 NA 0.182 1.678 0.658 2.698 NA 0.35 0.826
"StudyID_85" "SiteID_557" "SampleID_2341" 1 "2012" "May" 1 "Normalized abundance spectrum (linear)" "density" "density" "body mass" "body mass" "count/m2" "mg" "mg DM" "6" "0.003019798" "8694" -0.93 -1.272 -0.588 NA 0.166 1.267 0.593 1.941 NA 0.327 0.934
"StudyID_86" "SiteID_558" "SampleID_2342" 1 "2014" "Aug" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass" "µg DM/m2" "µg" "µg DM" "28" NA NA -0.54 NA NA NA 0.07 11.12 NA NA NA 0.54 0.73
"StudyID_86" "SiteID_559" "SampleID_2343" 1 "2014" "Aug" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass" "µg DM/m2" "µg" "µg DM" "28" NA NA -0.54 NA NA NA 0.06 10.72 NA NA NA 0.47 0.78
"StudyID_86" "SiteID_560" "SampleID_2344" 2 "2014" "Aug" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass" "µg DM/m2" "µg" "µg DM" "28" NA NA -0.58 NA NA NA 0.05 12 NA NA NA 0.45 0.82
"StudyID_86" "SiteID_560" "SampleID_2345" 2 "2015" "Jan" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass" "µg DM/m2" "µg" "µg DM" "28" NA NA -0.5 NA NA NA 0.07 11.81 NA NA NA 0.59 0.67
"StudyID_86" "SiteID_561" "SampleID_2346" 1 "2015" "Jan" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass" "µg DM/m2" "µg" "µg DM" "28" NA NA -0.54 NA NA NA 0.05 11.65 NA NA NA 0.41 0.82
"StudyID_86" "SiteID_562" "SampleID_2347" 1 "2015" "Jan" 1 "Normalized biomass spectrum (linear)" "biomass concentration" "biomass concentration" "body mass" "body mass" "µg DM/m2" "µg" "µg DM" "28" NA NA -0.53 NA NA NA 0.04 10.79 NA NA NA 0.38 0.86
"StudyID_87" "SiteID_563" "SampleID_2348" 2 "2005" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "11" "6" "336" -0.486 -0.844 -0.128 NA 0.158 1.601 0.982 2.219 NA 0.273 0.458
"StudyID_87" "SiteID_563" "SampleID_2349" 2 "2005" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.25 -0.46 -0.024 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_564" "SampleID_2350" 2 "2003" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "13" "6" "781" -0.818 -1.074 -0.562 NA 0.116 3.214 2.747 3.682 NA 0.212 0.801
"StudyID_87" "SiteID_564" "SampleID_2351" 2 "2003" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.481 -0.524 -0.438 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_565" "SampleID_2352" 2 "2002" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "13" "6" "551" -1.298 -1.487 -1.109 NA 0.086 3.86 3.512 4.208 NA 0.158 0.95
"StudyID_87" "SiteID_565" "SampleID_2353" 2 "2002" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.487 -0.532 -0.442 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_566" "SampleID_2354" 2 "2001" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "16" "6" "1141" -1.068 -1.265 -0.872 NA 0.092 3.798 3.389 4.207 NA 0.191 0.9
"StudyID_87" "SiteID_566" "SampleID_2355" 2 "2001" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.581 -0.612 -0.55 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_567" "SampleID_2356" 2 "2002" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "14" "6" "645" -0.622 -0.846 -0.397 NA 0.103 2.742 2.312 3.171 NA 0.197 0.731
"StudyID_87" "SiteID_567" "SampleID_2357" 2 "2002" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.614 -0.668 -0.558 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_568" "SampleID_2358" 2 "2003" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "15" "6" "1000" -1.02 -1.195 -0.845 NA 0.081 3.818 3.469 4.167 NA 0.162 0.919
"StudyID_87" "SiteID_568" "SampleID_2359" 2 "2003" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.617 -0.642 -0.591 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_569" "SampleID_2360" 2 "2004" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "16" "6" "1562" -0.531 -0.909 -0.153 NA 0.176 2.783 1.995 3.571 NA 0.367 0.349
"StudyID_87" "SiteID_569" "SampleID_2361" 2 "2004" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.658 -0.688 -0.628 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_570" "SampleID_2362" 2 "2002" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "15" "6" "1490" -1.003 -1.153 -0.853 NA 0.07 3.755 3.455 4.056 NA 0.139 0.936
"StudyID_87" "SiteID_570" "SampleID_2363" 2 "2002" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.673 -0.7 -0.647 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_571" "SampleID_2364" 2 "2003" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "15" "6" "933" -1.303 -1.546 -1.06 NA 0.113 4.039 3.554 4.525 NA 0.225 0.905
"StudyID_87" "SiteID_571" "SampleID_2365" 2 "2003" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.689 -0.716 -0.661 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_572" "SampleID_2366" 2 "2002" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "16" "6" "1290" -0.803 -0.974 -0.632 NA 0.08 3.593 3.237 3.95 NA 0.166 0.87
"StudyID_87" "SiteID_572" "SampleID_2367" 2 "2002" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.694 -0.719 -0.67 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_573" "SampleID_2368" 2 "2001" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "14" "6" "1464" -0.921 -1.106 -0.736 NA 0.085 3.377 3.021 3.734 NA 0.164 0.9
"StudyID_87" "SiteID_573" "SampleID_2369" 2 "2001" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.699 -0.733 -0.664 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_574" "SampleID_2370" 2 "2002" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "13" "6" "451" -0.853 -1.055 -0.652 NA 0.092 2.876 2.508 3.245 NA 0.167 0.877
"StudyID_87" "SiteID_574" "SampleID_2371" 2 "2002" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.767 -0.833 -0.699 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_575" "SampleID_2372" 2 "2002" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "13" "6" "696" -1.017 -1.321 -0.714 NA 0.138 3.469 2.91 4.028 NA 0.254 0.817
"StudyID_87" "SiteID_575" "SampleID_2373" 2 "2002" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.803 -0.844 -0.762 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_576" "SampleID_2374" 2 "2001" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "17" "6" "1700" -0.894 -1.046 -0.742 NA 0.071 3.545 3.215 3.875 NA 0.155 0.907
"StudyID_87" "SiteID_576" "SampleID_2375" 2 "2001" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.833 -0.86 -0.806 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_577" "SampleID_2376" 2 "2002" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "16" "6" "1376" -0.974 -1.188 -0.76 NA 0.1 3.765 3.32 4.21 NA 0.207 0.863
"StudyID_87" "SiteID_577" "SampleID_2377" 2 "2002" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.838 -0.863 -0.813 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_578" "SampleID_2378" 2 "2001" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "14" "6" "1165" -0.972 -1.21 -0.735 NA 0.109 3.18 2.719 3.642 NA 0.212 0.858
"StudyID_87" "SiteID_578" "SampleID_2379" 2 "2001" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.839 -0.884 -0.793 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_579" "SampleID_2380" 2 "2001" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "15" "6" "876" -0.783 -0.94 -0.627 NA 0.072 2.999 2.686 3.312 NA 0.145 0.892
"StudyID_87" "SiteID_579" "SampleID_2381" 2 "2001" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.85 -0.897 -0.802 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_580" "SampleID_2382" 2 "2001" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "14" "6" "814" -1.29 -1.462 -1.118 NA 0.079 4.063 3.731 4.395 NA 0.152 0.953
"StudyID_87" "SiteID_580" "SampleID_2383" 2 "2001" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.862 -0.888 -0.835 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_581" "SampleID_2384" 2 "2001" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "15" "6" "862" -1.048 -1.236 -0.859 NA 0.087 3.744 3.367 4.121 NA 0.174 0.911
"StudyID_87" "SiteID_581" "SampleID_2385" 2 "2001" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.862 -0.893 -0.832 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_582" "SampleID_2386" 2 "2002" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "16" "6" "1112" -0.944 -1.1 -0.789 NA 0.073 3.172 2.847 3.496 NA 0.151 0.918
"StudyID_87" "SiteID_582" "SampleID_2387" 2 "2002" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.866 -0.913 -0.82 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_583" "SampleID_2388" 2 "2002" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "15" "6" "1048" -1.23 -1.445 -1.015 NA 0.1 3.682 3.249 4.115 NA 0.2 0.915
"StudyID_87" "SiteID_583" "SampleID_2389" 2 "2002" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.869 -0.901 -0.838 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_584" "SampleID_2390" 2 "2002" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "15" "6" "898" -1.012 -1.129 -0.896 NA 0.054 3.268 3.035 3.502 NA 0.108 0.961
"StudyID_87" "SiteID_584" "SampleID_2391" 2 "2002" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.885 -0.933 -0.837 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_585" "SampleID_2392" 2 "2005" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "15" "6" "2655" -0.681 -1.044 -0.317 NA 0.168 2.927 2.2 3.653 NA 0.336 0.523
"StudyID_87" "SiteID_585" "SampleID_2393" 2 "2005" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.887 -0.916 -0.858 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_586" "SampleID_2394" 2 "2001" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "12" "6" "294" -0.85 -1.013 -0.687 NA 0.073 2.89 2.606 3.173 NA 0.127 0.924
"StudyID_87" "SiteID_586" "SampleID_2395" 2 "2001" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.896 -0.971 -0.822 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_587" "SampleID_2396" 2 "2004" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "16" "6" "1154" -1.083 -1.309 -0.858 NA 0.105 3.744 3.274 4.214 NA 0.219 0.875
"StudyID_87" "SiteID_587" "SampleID_2397" 2 "2004" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.908 -0.937 -0.879 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_588" "SampleID_2398" 2 "2002" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "15" "6" "1311" -0.816 -1.092 -0.541 NA 0.128 3.198 2.644 3.753 NA 0.257 0.741
"StudyID_87" "SiteID_588" "SampleID_2399" 2 "2002" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.91 -0.946 -0.874 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_589" "SampleID_2400" 2 "2001" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "14" "6" "608" -0.906 -1.117 -0.695 NA 0.097 3.404 3.001 3.807 NA 0.185 0.87
"StudyID_87" "SiteID_589" "SampleID_2401" 2 "2001" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.924 -0.961 -0.887 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_590" "SampleID_2402" 2 "2001" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "16" "6" "1872" -0.854 -1.134 -0.573 NA 0.131 3.159 2.574 3.744 NA 0.273 0.735
"StudyID_87" "SiteID_590" "SampleID_2403" 2 "2001" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.929 -0.966 -0.893 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_591" "SampleID_2404" 2 "2005" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "14" "9" "1949" -0.36 -0.628 -0.093 NA 0.123 1.491 0.947 2.036 NA 0.25 0.369
"StudyID_87" "SiteID_591" "SampleID_2405" 2 "2005" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.947 -1.063 -0.83 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_592" "SampleID_2406" 2 "2001" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "17" "6" "1567" -0.815 -1.059 -0.572 NA 0.114 3.252 2.724 3.779 NA 0.248 0.757
"StudyID_87" "SiteID_592" "SampleID_2407" 2 "2001" "Jun-Jul-Aug" 2 "Maximum Likelihood" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" NA NA NA -0.957 -0.99 -0.924 NA NA NA NA NA NA NA NA
"StudyID_87" "SiteID_593" "SampleID_2408" 2 "2002" "Jun-Jul-Aug" 2 "Normalized abundance spectrum (linear)" "abundance" "abundance" "body mass" "body mass" "count" "g" "g" "17" "6" "1513" -0.884 -1.048 -0.72 NA 0.077 3.201 2.846 3.556 NA 0.167 0.891
